Unnamed: 0,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,geometry,UIDENTSTLA,LICHT,STRZUSTAND,Date,fatal,serious_injury,minor_injury,Bicycles,Latitude,Longitude,index_right
166070,14398.0,3,2,41,5,2017,4,12,5,3,5,2,,,1,1,0,0,,0,541538.3419,5809213.9861,9.610964763,52.431552185,POINT (9.610964763 52.431552185),03170427313201079851,0.0,0.0,2017-04-01 12:00:00,0,0,1,1,52.431552185,9.610964763,0
166113,14441.0,3,2,41,15,2017,5,17,6,3,6,6,,,1,0,1,0,,0,541549.3659,5804825.3124,9.610581814,52.392097978,POINT (9.610581814 52.392097978),03170505313246415501,0.0,0.0,2017-05-01 17:00:00,0,0,1,1,52.392097978,9.610581814,0
166194,14522.0,3,2,41,1,2017,5,15,6,3,6,4,,,1,0,1,0,,0,550009.1843,5804996.4385,9.734917061,52.392928901,POINT (9.734917061000001 52.392928901),03170505313426414111,0.0,0.0,2017-05-01 15:00:00,0,0,1,1,52.392928901,9.734917061,0
166343,14671.0,3,2,41,1,2017,5,15,6,3,5,3,,,1,1,0,0,,0,549708.6611,5803808.7096,9.730324834,52.382279025,POINT (9.730324833999999 52.382279025),03170505310112413651,0.0,0.0,2017-05-01 15:00:00,0,0,1,1,52.382279025,9.730324834,0
166356,14684.0,3,2,41,1,2017,5,22,4,3,2,6,,,1,0,0,0,,0,554947.4338,5802785.3101,9.807117777,52.372578616,POINT (9.807117777 52.372578616),03170510310112634621,2.0,0.0,2017-05-01 22:00:00,0,0,1,1,52.372578616,9.807117777,0
166358,14686.0,3,2,41,1,2017,5,16,4,3,5,2,,,1,1,0,0,,0,549933.7456,5804070.7154,9.733670549,52.384613884,POINT (9.733670548999999 52.384613884),03170510310112626601,0.0,0.0,2017-05-01 16:00:00,0,0,1,1,52.384613884,9.733670549,0
166364,14692.0,3,2,41,1,2017,5,10,4,2,5,3,,,1,1,0,0,,0,550574.091,5802271.9015,9.742806834,52.368384456,POINT (9.742806834 52.368384456),03170510310112600851,0.0,0.0,2017-05-01 10:00:00,0,1,0,1,52.368384456,9.742806834,0
166449,14777.0,3,2,41,1,2017,5,14,4,3,3,2,,,1,0,0,0,,1,552045.0677,5799535.8873,9.763985477,52.343650997,POINT (9.763985477 52.343650997),03170517313501951391,0.0,0.0,2017-05-01 14:00:00,0,0,1,1,52.343650997,9.763985477,0
166450,14778.0,3,2,41,1,2017,5,17,4,3,5,2,,,1,0,0,0,,1,549870.5971,5808094.0016,9.733342253,52.420787392,POINT (9.733342253 52.420787392),03170517313426971761,0.0,0.0,2017-05-01 17:00:00,0,0,1,1,52.420787392,9.733342253,0
166462,14790.0,3,2,41,1,2017,5,9,4,3,5,2,,,1,1,0,0,,0,556444.5588,5805830.9934,9.829619555,52.399805347,POINT (9.829619555000001 52.399805347),03170517310112926261,0.0,0.0,2017-05-01 09:00:00,0,0,1,1,52.399805347,9.829619555,0
166463,14791.0,3,2,41,7,2017,5,7,4,2,5,2,,,1,1,0,0,,0,548742.8383,5797025.6691,9.715151223,52.321388225,POINT (9.715151222999999 52.321388225),03170517310112925351,0.0,0.0,2017-05-01 07:00:00,0,1,0,1,52.321388225,9.715151223,0
166516,14844.0,3,2,41,1,2017,5,16,3,3,5,2,,,1,1,0,0,,0,549246.952,5803294.918,9.723466451,52.377701929,POINT (9.723466451 52.377701929),03170516313607895391,0.0,0.0,2017-05-01 16:00:00,0,0,1,1,52.377701929,9.723466451,0
166517,14845.0,3,2,41,1,2017,5,16,3,3,3,2,,,1,1,0,0,,0,553533.0864,5802730.7013,9.786335992,52.372227742,POINT (9.786335992 52.372227742),03170516313527892991,0.0,0.0,2017-05-01 16:00:00,0,0,1,1,52.372227742,9.786335992,0
166579,14907.0,3,2,41,8,2017,5,13,2,2,6,4,,,1,0,1,0,,0,558384.9523,5809599.3075,9.858793808,52.433476333,POINT (9.858793808 52.433476333),03170515313116835861,0.0,0.0,2017-05-01 13:00:00,0,1,0,1,52.433476333,9.858793808,0
166583,14911.0,3,2,41,1,2017,5,10,2,3,5,2,,,1,1,0,0,,0,551497.815,5802479.669,9.75640466,52.370166162,POINT (9.756404659999999 52.370166162),03170515310112812411,0.0,0.0,2017-05-01 10:00:00,0,0,1,1,52.370166162,9.75640466,0
166705,15033.0,3,2,41,1,2017,5,13,4,3,5,2,,,1,1,0,0,,0,544297.1862,5807899.5057,9.651366138,52.419518777,POINT (9.651366138 52.419518777),03170524310112263921,0.0,0.0,2017-05-01 13:00:00,0,0,1,1,52.419518777,9.651366138,0
166745,15073.0,3,2,41,1,2017,5,12,3,2,0,7,,,1,0,0,0,,0,556605.6146,5804287.7286,9.831725633,52.385915676,POINT (9.831725633 52.385915676),03170523313516212761,0.0,0.0,2017-05-01 12:00:00,0,1,0,1,52.385915676,9.831725633,0
166746,15074.0,3,2,41,1,2017,5,7,3,3,6,4,,,1,0,1,0,,0,549848.8789,5808294.3881,9.733052795,52.422590762,POINT (9.733052795000001 52.422590762),03170523313426582631,0.0,0.0,2017-05-01 07:00:00,0,0,1,1,52.422590762,9.733052795,0
166748,15076.0,3,2,41,10,2017,5,16,3,3,5,2,,,1,1,0,0,,0,551613.0042,5811687.8622,9.759517069,52.452932732,POINT (9.759517068999999 52.452932732),03170523313136218571,0.0,0.0,2017-05-01 16:00:00,0,0,1,1,52.452932732,9.759517069,0
166801,15129.0,3,2,41,1,2017,5,16,2,3,8,1,,,1,0,0,0,,0,553386.6234,5797302.4581,9.783321819,52.323444389,POINT (9.783321818999999 52.323444389),03170522313501165951,0.0,0.0,2017-05-01 16:00:00,0,0,1,1,52.323444389,9.783321819,0
